ID_Encuesta,ID_Usuario,ID_Pregunta,Valor
loan-test,LP001831,b83df101-214a-49af-8661-8e516881807f,Yes
loan-test,LP001831,e70f171f-eaee-4514-90ce-499885fb199d,1456.0
loan-test,LP001831,fec9cf2e-fa5f-401e-bb52-942adeafa358,360.0
loan-test,LP001831,8ec215d2-dd70-4839-bff6-4ac3316b34e2,1
loan-test,LP001831,c36a10a9-3b1e-4840-a677-1919e78225f4,0
loan-test,LP001831,c2cabb99-89c0-4f7d-8bcd-3a99865693e6,113.0
loan-test,LP001831,de9b874a-fc9b-4020-bea5-3dc88b9b6101,Male
loan-test,LP001831,e4aec9c7-4189-4dc2-91a1-cfbac33d850c,No
loan-test,LP001831,b5ed5351-910c-46c7-9dfa-fe9b7a012bbb,Urban
loan-test,LP001831,594d6edc-89d1-4573-93e2-4236aad82aa5,Graduate
loan-test,LP001950,20730fa8-725b-40d4-8924-a106b6c0408a,1750.0
loan-test,LP001950,b83df101-214a-49af-8661-8e516881807f,Yes
loan-test,LP001950,e70f171f-eaee-4514-90ce-499885fb199d,2935.0
loan-test,LP001950,fec9cf2e-fa5f-401e-bb52-942adeafa358,360.0
loan-test,LP001950,8ec215d2-dd70-4839-bff6-4ac3316b34e2,0
loan-test,LP001950,c36a10a9-3b1e-4840-a677-1919e78225f4,3+
loan-test,LP001950,c2cabb99-89c0-4f7d-8bcd-3a99865693e6,94.0
loan-test,LP001950,de9b874a-fc9b-4020-bea5-3dc88b9b6101,Female
loan-test,LP001950,b5ed5351-910c-46c7-9dfa-fe9b7a012bbb,Semiurban
loan-test,LP001950,594d6edc-89d1-4573-93e2-4236aad82aa5,Graduate
loan-test,LP001035,20730fa8-725b-40d4-8924-a106b6c0408a,2340.0
loan-test,LP001035,b83df101-214a-49af-8661-8e516881807f,Yes
loan-test,LP001035,e70f171f-eaee-4514-90ce-499885fb199d,2546.0
loan-test,LP001035,fec9cf2e-fa5f-401e-bb52-942adeafa358,360.0
loan-test,LP001035,c36a10a9-3b1e-4840-a677-1919e78225f4,2
loan-test,LP001035,c2cabb99-89c0-4f7d-8bcd-3a99865693e6,100.0
loan-test,LP001035,de9b874a-fc9b-4020-bea5-3dc88b9b6101,Male
loan-test,LP001035,e4aec9c7-4189-4dc2-91a1-cfbac33d850c,No
loan-test,LP001035,b5ed5351-910c-46c7-9dfa-fe9b7a012bbb,Urban
loan-test,LP001035,594d6edc-89d1-4573-93e2-4236aad82aa5,Graduate
loan-test,LP001153,20730fa8-725b-40d4-8924-a106b6c0408a,0.0
loan-test,LP001153,b83df101-214a-49af-8661-8e516881807f,No
loan-test,LP001153,e70f171f-eaee-4514-90ce-499885fb199d,24000.0
loan-test,LP001153,fec9cf2e-fa5f-401e-bb52-942adeafa358,360.0
loan-test,LP001153,8ec215d2-dd70-4839-bff6-4ac3316b34e2,0
loan-test,LP001153,c36a10a9-3b1e-4840-a677-1919e78225f4,0
loan-test,LP001153,c2cabb99-89c0-4f7d-8bcd-3a99865693e6,148.0
loan-test,LP001153,de9b874a-fc9b-4020-bea5-3dc88b9b6101,Male
loan-test,LP001153,e4aec9c7-4189-4dc2-91a1-cfbac33d850c,No
loan-test,LP001153,b5ed5351-910c-46c7-9dfa-fe9b7a012bbb,Rural
loan-test,LP001153,594d6edc-89d1-4573-93e2-4236aad82aa5,Graduate
loan-test,LP001031,20730fa8-725b-40d4-8924-a106b6c0408a,5000.0
loan-test,LP001031,b83df101-214a-49af-8661-8e516881807f,Yes
loan-test,LP001031,e70f171f-eaee-4514-90ce-499885fb199d,1800.0
loan-test,LP001031,fec9cf2e-fa5f-401e-bb52-942adeafa358,360.0
loan-test,LP001031,8ec215d2-dd70-4839-bff6-4ac3316b34e2,1
loan-test,LP001031,c36a10a9-3b1e-4840-a677-1919e78225f4,2
loan-test,LP001031,c2cabb99-89c0-4f7d-8bcd-3a99865693e6,208.0
loan-test,LP001031,de9b874a-fc9b-4020-bea5-3dc88b9b6101,Male
loan-test,LP001031,e4aec9c7-4189-4dc2-91a1-cfbac33d850c,No
loan-test,LP001031,b5ed5351-910c-46c7-9dfa-fe9b7a012bbb,Urban
loan-test,LP001031,594d6edc-89d1-4573-93e2-4236aad82aa5,Graduate
loan-test,LP002482,20730fa8-725b-40d4-8924-a106b6c0408a,3333.0
loan-test,LP002482,b83df101-214a-49af-8661-8e516881807f,No
loan-test,LP002482,e70f171f-eaee-4514-90ce-499885fb199d,3916.0
loan-test,LP002482,fec9cf2e-fa5f-401e-bb52-942adeafa358,360.0
loan-test,LP002482,8ec215d2-dd70-4839-bff6-4ac3316b34e2,1
loan-test,LP002482,c36a10a9-3b1e-4840-a677-1919e78225f4,0
loan-test,LP002482,c2cabb99-89c0-4f7d-8bcd-3a99865693e6,212.0
loan-test,LP002482,de9b874a-fc9b-4020-bea5-3dc88b9b6101,Female
loan-test,LP002482,e4aec9c7-4189-4dc2-91a1-cfbac33d850c,Yes
loan-test,LP002482,b5ed5351-910c-46c7-9dfa-fe9b7a012bbb,Rural
loan-test,LP002482,594d6edc-89d1-4573-93e2-4236aad82aa5,Graduate
loan-test,LP002240,20730fa8-725b-40d4-8924-a106b6c0408a,3500.0
loan-test,LP002240,b83df101-214a-49af-8661-8e516881807f,Yes
loan-test,LP002240,e70f171f-eaee-4514-90ce-499885fb199d,2168.0
loan-test,LP002240,fec9cf2e-fa5f-401e-bb52-942adeafa358,360.0
loan-test,LP002240,8ec215d2-dd70-4839-bff6-4ac3316b34e2,1
loan-test,LP002240,c36a10a9-3b1e-4840-a677-1919e78225f4,0
loan-test,LP002240,c2cabb99-89c0-4f7d-8bcd-3a99865693e6,149.0
loan-test,LP002240,de9b874a-fc9b-4020-bea5-3dc88b9b6101,Male
loan-test,LP002240,e4aec9c7-4189-4dc2-91a1-cfbac33d850c,No
loan-test,LP002240,b5ed5351-910c-46c7-9dfa-fe9b7a012bbb,Rural
loan-test,LP002240,594d6edc-89d1-4573-93e2-4236aad82aa5,Not Graduate
loan-test,LP002485,20730fa8-725b-40d4-8924-a106b6c0408a,24797.0
loan-test,LP002485,b83df101-214a-49af-8661-8e516881807f,No
loan-test,LP002485,e70f171f-eaee-4514-90ce-499885fb199d,0.0
loan-test,LP002485,fec9cf2e-fa5f-401e-bb52-942adeafa358,360.0
loan-test,LP002485,8ec215d2-dd70-4839-bff6-4ac3316b34e2,1
loan-test,LP002485,c36a10a9-3b1e-4840-a677-1919e78225f4,1
loan-test,LP002485,c2cabb99-89c0-4f7d-8bcd-3a99865693e6,240.0
loan-test,LP002485,de9b874a-fc9b-4020-bea5-3dc88b9b6101,Male
loan-test,LP002485,e4aec9c7-4189-4dc2-91a1-cfbac33d850c,No
loan-test,LP002485,b5ed5351-910c-46c7-9dfa-fe9b7a012bbb,Semiurban
loan-test,LP002485,594d6edc-89d1-4573-93e2-4236aad82aa5,Graduate
loan-test,LP002123,20730fa8-725b-40d4-8924-a106b6c0408a,2613.0
loan-test,LP002123,b83df101-214a-49af-8661-8e516881807f,Yes
loan-test,LP002123,e70f171f-eaee-4514-90ce-499885fb199d,2417.0
loan-test,LP002123,fec9cf2e-fa5f-401e-bb52-942adeafa358,360.0
loan-test,LP002123,8ec215d2-dd70-4839-bff6-4ac3316b34e2,1
loan-test,LP002123,c36a10a9-3b1e-4840-a677-1919e78225f4,0
loan-test,LP002123,c2cabb99-89c0-4f7d-8bcd-3a99865693e6,123.0
loan-test,LP002123,de9b874a-fc9b-4020-bea5-3dc88b9b6101,Male
loan-test,LP002123,e4aec9c7-4189-4dc2-91a1-cfbac33d850c,No
loan-test,LP002123,b5ed5351-910c-46c7-9dfa-fe9b7a012bbb,Semiurban
loan-test,LP002123,594d6edc-89d1-4573-93e2-4236aad82aa5,Graduate
loan-test,LP002245,20730fa8-725b-40d4-8924-a106b6c0408a,2896.0
loan-test,LP002245,b83df101-214a-49af-8661-8e516881807f,Yes
loan-test,LP002245,e70f171f-eaee-4514-90ce-499885fb199d,0.0
loan-test,LP002245,fec9cf2e-fa5f-401e-bb52-942adeafa358,480.0
loan-test,LP002245,8ec215d2-dd70-4839-bff6-4ac3316b34e2,1
loan-test,LP002245,c36a10a9-3b1e-4840-a677-1919e78225f4,2
loan-test,LP002245,c2cabb99-89c0-4f7d-8bcd-3a99865693e6,80.0
loan-test,LP002245,de9b874a-fc9b-4020-bea5-3dc88b9b6101,Male
loan-test,LP002245,e4aec9c7-4189-4dc2-91a1-cfbac33d850c,No
loan-test,LP002245,b5ed5351-910c-46c7-9dfa-fe9b7a012bbb,Urban
loan-test,LP002245,594d6edc-89d1-4573-93e2-4236aad82aa5,Not Graduate
loan-test,LP002125,20730fa8-725b-40d4-8924-a106b6c0408a,4960.0
loan-test,LP002125,b83df101-214a-49af-8661-8e516881807f,Yes
loan-test,LP002125,e70f171f-eaee-4514-90ce-499885fb199d,2600.0
loan-test,LP002125,fec9cf2e-fa5f-401e-bb52-942adeafa358,360.0
loan-test,LP002125,8ec215d2-dd70-4839-bff6-4ac3316b34e2,1
loan-test,LP002125,c36a10a9-3b1e-4840-a677-1919e78225f4,1
loan-test,LP002125,c2cabb99-89c0-4f7d-8bcd-3a99865693e6,187.0
loan-test,LP002125,de9b874a-fc9b-4020-bea5-3dc88b9b6101,Male
loan-test,LP002125,e4aec9c7-4189-4dc2-91a1-cfbac33d850c,No
loan-test,LP002125,b5ed5351-910c-46c7-9dfa-fe9b7a012bbb,Semiurban
loan-test,LP002125,594d6edc-89d1-4573-93e2-4236aad82aa5,Graduate
loan-test,LP002920,20730fa8-725b-40d4-8924-a106b6c0408a,5119.0
loan-test,LP002920,b83df101-214a-49af-8661-8e516881807f,Yes
loan-test,LP002920,e70f171f-eaee-4514-90ce-499885fb199d,3769.0
loan-test,LP002920,fec9cf2e-fa5f-401e-bb52-942adeafa358,360.0
loan-test,LP002920,8ec215d2-dd70-4839-bff6-4ac3316b34e2,1
loan-test,LP002920,c36a10a9-3b1e-4840-a677-1919e78225f4,0
loan-test,LP002920,c2cabb99-89c0-4f7d-8bcd-3a99865693e6,120.0
loan-test,LP002920,de9b874a-fc9b-4020-bea5-3dc88b9b6101,Male
loan-test,LP002920,e4aec9c7-4189-4dc2-91a1-cfbac33d850c,No
loan-test,LP002920,b5ed5351-910c-46c7-9dfa-fe9b7a012bbb,Rural
loan-test,LP002920,594d6edc-89d1-4573-93e2-4236aad82aa5,Graduate
loan-test,LP002007,20730fa8-725b-40d4-8924-a106b6c0408a,2500.0
loan-test,LP002007,b83df101-214a-49af-8661-8e516881807f,Yes
loan-test,LP002007,e70f171f-eaee-4514-90ce-499885fb199d,3333.0
loan-test,LP002007,fec9cf2e-fa5f-401e-bb52-942adeafa358,360.0
loan-test,LP002007,8ec215d2-dd70-4839-bff6-4ac3316b34e2,1
loan-test,LP002007,c36a10a9-3b1e-4840-a677-1919e78225f4,2
loan-test,LP002007,c2cabb99-89c0-4f7d-8bcd-3a99865693e6,131.0
loan-test,LP002007,de9b874a-fc9b-4020-bea5-3dc88b9b6101,Male
loan-test,LP002007,e4aec9c7-4189-4dc2-91a1-cfbac33d850c,No
loan-test,LP002007,b5ed5351-910c-46c7-9dfa-fe9b7a012bbb,Urban
loan-test,LP002007,594d6edc-89d1-4573-93e2-4236aad82aa5,Not Graduate
loan-test,LP002921,20730fa8-725b-40d4-8924-a106b6c0408a,5316.0
loan-test,LP002921,b83df101-214a-49af-8661-8e516881807f,Yes
loan-test,LP002921,e70f171f-eaee-4514-90ce-499885fb199d,187.0
loan-test,LP002921,fec9cf2e-fa5f-401e-bb52-942adeafa358,180.0
loan-test,LP002921,8ec215d2-dd70-4839-bff6-4ac3316b34e2,0
loan-test,LP002921,c36a10a9-3b1e-4840-a677-1919e78225f4,3+
loan-test,LP002921,c2cabb99-89c0-4f7d-8bcd-3a99865693e6,158.0
loan-test,LP002921,de9b874a-fc9b-4020-bea5-3dc88b9b6101,Male
loan-test,LP002921,e4aec9c7-4189-4dc2-91a1-cfbac33d850c,No
loan-test,LP002921,b5ed5351-910c-46c7-9dfa-fe9b7a012bbb,Semiurban
loan-test,LP002921,594d6edc-89d1-4573-93e2-4236aad82aa5,Not Graduate
loan-test,LP002009,20730fa8-725b-40d4-8924-a106b6c0408a,2918.0
loan-test,LP002009,b83df101-214a-49af-8661-8e516881807f,No
loan-test,LP002009,e70f171f-eaee-4514-90ce-499885fb199d,0.0
loan-test,LP002009,fec9cf2e-fa5f-401e-bb52-942adeafa358,360.0
loan-test,LP002009,c36a10a9-3b1e-4840-a677-1919e78225f4,0
loan-test,LP002009,c2cabb99-89c0-4f7d-8bcd-3a99865693e6,65.0
loan-test,LP002009,de9b874a-fc9b-4020-bea5-3dc88b9b6101,Female
loan-test,LP002009,e4aec9c7-4189-4dc2-91a1-cfbac33d850c,No
loan-test,LP002009,b5ed5351-910c-46c7-9dfa-fe9b7a012bbb,Rural
loan-test,LP002009,594d6edc-89d1-4573-93e2-4236aad82aa5,Graduate
loan-test,LP002802,20730fa8-725b-40d4-8924-a106b6c0408a,2875.0
loan-test,LP002802,b83df101-214a-49af-8661-8e516881807f,No
loan-test,LP002802,e70f171f-eaee-4514-90ce-499885fb199d,2416.0
loan-test,LP002802,fec9cf2e-fa5f-401e-bb52-942adeafa358,6.0
loan-test,LP002802,8ec215d2-dd70-4839-bff6-4ac3316b34e2,0
loan-test,LP002802,c36a10a9-3b1e-4840-a677-1919e78225f4,0
loan-test,LP002802,c2cabb99-89c0-4f7d-8bcd-3a99865693e6,95.0
loan-test,LP002802,de9b874a-fc9b-4020-bea5-3dc88b9b6101,Male
loan-test,LP002802,e4aec9c7-4189-4dc2-91a1-cfbac33d850c,No
loan-test,LP002802,b5ed5351-910c-46c7-9dfa-fe9b7a012bbb,Semiurban
loan-test,LP002802,594d6edc-89d1-4573-93e2-4236aad82aa5,Graduate
loan-test,LP002803,20730fa8-725b-40d4-8924-a106b6c0408a,2600.0
loan-test,LP002803,b83df101-214a-49af-8661-8e516881807f,Yes
loan-test,LP002803,e70f171f-eaee-4514-90ce-499885fb199d,618.0
loan-test,LP002803,fec9cf2e-fa5f-401e-bb52-942adeafa358,360.0
loan-test,LP002803,8ec215d2-dd70-4839-bff6-4ac3316b34e2,1
loan-test,LP002803,c36a10a9-3b1e-4840-a677-1919e78225f4,1
loan-test,LP002803,c2cabb99-89c0-4f7d-8bcd-3a99865693e6,122.0
loan-test,LP002803,de9b874a-fc9b-4020-bea5-3dc88b9b6101,Male
loan-test,LP002803,b5ed5351-910c-46c7-9dfa-fe9b7a012bbb,Semiurban
loan-test,LP002803,594d6edc-89d1-4573-93e2-4236aad82aa5,Not Graduate
loan-test,LP001718,20730fa8-725b-40d4-8924-a106b6c0408a,3391.0
loan-test,LP001718,b83df101-214a-49af-8661-8e516881807f,No
loan-test,LP001718,e70f171f-eaee-4514-90ce-499885fb199d,0.0
loan-test,LP001718,fec9cf2e-fa5f-401e-bb52-942adeafa358,360.0
loan-test,LP001718,8ec215d2-dd70-4839-bff6-4ac3316b34e2,1
loan-test,LP001718,c36a10a9-3b1e-4840-a677-1919e78225f4,0
loan-test,LP001718,c2cabb99-89c0-4f7d-8bcd-3a99865693e6,132.0
loan-test,LP001718,de9b874a-fc9b-4020-bea5-3dc88b9b6101,Male
loan-test,LP001718,e4aec9c7-4189-4dc2-91a1-cfbac33d850c,No
loan-test,LP001718,b5ed5351-910c-46c7-9dfa-fe9b7a012bbb,Rural
loan-test,LP001718,594d6edc-89d1-4573-93e2-4236aad82aa5,Graduate
loan-test,LP002805,20730fa8-725b-40d4-8924-a106b6c0408a,5041.0
loan-test,LP002805,b83df101-214a-49af-8661-8e516881807f,Yes
loan-test,LP002805,e70f171f-eaee-4514-90ce-499885fb199d,700.0
loan-test,LP002805,fec9cf2e-fa5f-401e-bb52-942adeafa358,360.0
loan-test,LP002805,8ec215d2-dd70-4839-bff6-4ac3316b34e2,1
loan-test,LP002805,c36a10a9-3b1e-4840-a677-1919e78225f4,2
loan-test,LP002805,c2cabb99-89c0-4f7d-8bcd-3a99865693e6,150.0
loan-test,LP002805,de9b874a-fc9b-4020-bea5-3dc88b9b6101,Male
loan-test,LP002805,e4aec9c7-4189-4dc2-91a1-cfbac33d850c,No
loan-test,LP002805,b5ed5351-910c-46c7-9dfa-fe9b7a012bbb,Urban
loan-test,LP002805,594d6edc-89d1-4573-93e2-4236aad82aa5,Graduate
loan-test,LP001959,20730fa8-725b-40d4-8924-a106b6c0408a,3564.0
loan-test,LP001959,b83df101-214a-49af-8661-8e516881807f,Yes
loan-test,LP001959,e70f171f-eaee-4514-90ce-499885fb199d,0.0
loan-test,LP001959,fec9cf2e-fa5f-401e-bb52-942adeafa358,360.0
loan-test,LP001959,8ec215d2-dd70-4839-bff6-4ac3316b34e2,1
loan-test,LP001959,c36a10a9-3b1e-4840-a677-1919e78225f4,1
loan-test,LP001959,c2cabb99-89c0-4f7d-8bcd-3a99865693e6,79.0
loan-test,LP001959,de9b874a-fc9b-4020-bea5-3dc88b9b6101,Female
loan-test,LP001959,e4aec9c7-4189-4dc2-91a1-cfbac33d850c,No
loan-test,LP001959,b5ed5351-910c-46c7-9dfa-fe9b7a012bbb,Rural
loan-test,LP001959,594d6edc-89d1-4573-93e2-4236aad82aa5,Graduate
loan-test,LP001703,20730fa8-725b-40d4-8924-a106b6c0408a,3333.0
loan-test,LP001703,b83df101-214a-49af-8661-8e516881807f,Yes
loan-test,LP001703,e70f171f-eaee-4514-90ce-499885fb199d,1270.0
loan-test,LP001703,fec9cf2e-fa5f-401e-bb52-942adeafa358,360.0
loan-test,LP001703,8ec215d2-dd70-4839-bff6-4ac3316b34e2,1
loan-test,LP001703,c36a10a9-3b1e-4840-a677-1919e78225f4,0
loan-test,LP001703,c2cabb99-89c0-4f7d-8bcd-3a99865693e6,124.0
loan-test,LP001703,de9b874a-fc9b-4020-bea5-3dc88b9b6101,Male
loan-test,LP001703,e4aec9c7-4189-4dc2-91a1-cfbac33d850c,No
loan-test,LP001703,b5ed5351-910c-46c7-9dfa-fe9b7a012bbb,Urban
loan-test,LP001703,594d6edc-89d1-4573-93e2-4236aad82aa5,Graduate
loan-test,LP001943,20730fa8-725b-40d4-8924-a106b6c0408a,3042.0
loan-test,LP001943,b83df101-214a-49af-8661-8e516881807f,Yes
loan-test,LP001943,e70f171f-eaee-4514-90ce-499885fb199d,3167.0
loan-test,LP001943,fec9cf2e-fa5f-401e-bb52-942adeafa358,360.0
loan-test,LP001943,8ec215d2-dd70-4839-bff6-4ac3316b34e2,1
loan-test,LP001943,c36a10a9-3b1e-4840-a677-1919e78225f4,0
loan-test,LP001943,c2cabb99-89c0-4f7d-8bcd-3a99865693e6,135.0
loan-test,LP001943,de9b874a-fc9b-4020-bea5-3dc88b9b6101,Male
loan-test,LP001943,e4aec9c7-4189-4dc2-91a1-cfbac33d850c,No
loan-test,LP001943,b5ed5351-910c-46c7-9dfa-fe9b7a012bbb,Urban
loan-test,LP001943,594d6edc-89d1-4573-93e2-4236aad82aa5,Graduate
loan-test,LP001822,20730fa8-725b-40d4-8924-a106b6c0408a,5900.0
loan-test,LP001822,b83df101-214a-49af-8661-8e516881807f,No
loan-test,LP001822,e70f171f-eaee-4514-90ce-499885fb199d,0.0
loan-test,LP001822,fec9cf2e-fa5f-401e-bb52-942adeafa358,360.0
loan-test,LP001822,8ec215d2-dd70-4839-bff6-4ac3316b34e2,1
loan-test,LP001822,c36a10a9-3b1e-4840-a677-1919e78225f4,0
loan-test,LP001822,c2cabb99-89c0-4f7d-8bcd-3a99865693e6,150.0
loan-test,LP001822,de9b874a-fc9b-4020-bea5-3dc88b9b6101,Male
loan-test,LP001822,e4aec9c7-4189-4dc2-91a1-cfbac33d850c,No
loan-test,LP001822,b5ed5351-910c-46c7-9dfa-fe9b7a012bbb,Urban
loan-test,LP001822,594d6edc-89d1-4573-93e2-4236aad82aa5,Graduate
loan-test,LP001149,20730fa8-725b-40d4-8924-a106b6c0408a,5400.0
loan-test,LP001149,b83df101-214a-49af-8661-8e516881807f,Yes
loan-test,LP001149,e70f171f-eaee-4514-90ce-499885fb199d,4380.0
loan-test,LP001149,fec9cf2e-fa5f-401e-bb52-942adeafa358,360.0
loan-test,LP001149,8ec215d2-dd70-4839-bff6-4ac3316b34e2,1
loan-test,LP001149,c36a10a9-3b1e-4840-a677-1919e78225f4,0
loan-test,LP001149,c2cabb99-89c0-4f7d-8bcd-3a99865693e6,290.0
loan-test,LP001149,de9b874a-fc9b-4020-bea5-3dc88b9b6101,Male
loan-test,LP001149,e4aec9c7-4189-4dc2-91a1-cfbac33d850c,No
loan-test,LP001149,b5ed5351-910c-46c7-9dfa-fe9b7a012bbb,Urban
loan-test,LP001149,594d6edc-89d1-4573-93e2-4236aad82aa5,Graduate
loan-test,LP001268,20730fa8-725b-40d4-8924-a106b6c0408a,6792.0
loan-test,LP001268,b83df101-214a-49af-8661-8e516881807f,No
loan-test,LP001268,e70f171f-eaee-4514-90ce-499885fb199d,3338.0
loan-test,LP001268,8ec215d2-dd70-4839-bff6-4ac3316b34e2,1
loan-test,LP001268,c36a10a9-3b1e-4840-a677-1919e78225f4,0
loan-test,LP001268,c2cabb99-89c0-4f7d-8bcd-3a99865693e6,187.0
loan-test,LP001268,de9b874a-fc9b-4020-bea5-3dc88b9b6101,Male
loan-test,LP001268,e4aec9c7-4189-4dc2-91a1-cfbac33d850c,No
loan-test,LP001268,b5ed5351-910c-46c7-9dfa-fe9b7a012bbb,Urban
loan-test,LP001268,594d6edc-89d1-4573-93e2-4236aad82aa5,Graduate
loan-test,LP001386,20730fa8-725b-40d4-8924-a106b6c0408a,4750.0
loan-test,LP001386,b83df101-214a-49af-8661-8e516881807f,Yes
loan-test,LP001386,e70f171f-eaee-4514-90ce-499885fb199d,3583.0
loan-test,LP001386,fec9cf2e-fa5f-401e-bb52-942adeafa358,360.0
loan-test,LP001386,8ec215d2-dd70-4839-bff6-4ac3316b34e2,1
loan-test,LP001386,c36a10a9-3b1e-4840-a677-1919e78225f4,0
loan-test,LP001386,c2cabb99-89c0-4f7d-8bcd-3a99865693e6,144.0
loan-test,LP001386,de9b874a-fc9b-4020-bea5-3dc88b9b6101,Male
loan-test,LP001386,e4aec9c7-4189-4dc2-91a1-cfbac33d850c,No
loan-test,LP001386,b5ed5351-910c-46c7-9dfa-fe9b7a012bbb,Semiurban
loan-test,LP001386,594d6edc-89d1-4573-93e2-4236aad82aa5,Not Graduate
loan-test,LP001022,20730fa8-725b-40d4-8924-a106b6c0408a,3076.0
loan-test,LP001022,b83df101-214a-49af-8661-8e516881807f,Yes
loan-test,LP001022,e70f171f-eaee-4514-90ce-499885fb199d,1500.0
loan-test,LP001022,fec9cf2e-fa5f-401e-bb52-942adeafa358,360.0
loan-test,LP001022,8ec215d2-dd70-4839-bff6-4ac3316b34e2,1
loan-test,LP001022,c36a10a9-3b1e-4840-a677-1919e78225f4,1
loan-test,LP001022,c2cabb99-89c0-4f7d-8bcd-3a99865693e6,126.0
loan-test,LP001022,de9b874a-fc9b-4020-bea5-3dc88b9b6101,Male
loan-test,LP001022,e4aec9c7-4189-4dc2-91a1-cfbac33d850c,No
loan-test,LP001022,b5ed5351-910c-46c7-9dfa-fe9b7a012bbb,Urban
loan-test,LP001022,594d6edc-89d1-4573-93e2-4236aad82aa5,Graduate
loan-test,LP002360,20730fa8-725b-40d4-8924-a106b6c0408a,10000.0
loan-test,LP002360,b83df101-214a-49af-8661-8e516881807f,Yes
loan-test,LP002360,e70f171f-eaee-4514-90ce-499885fb199d,0.0
loan-test,LP002360,fec9cf2e-fa5f-401e-bb52-942adeafa358,360.0
loan-test,LP002360,8ec215d2-dd70-4839-bff6-4ac3316b34e2,1
loan-test,LP002360,de9b874a-fc9b-4020-bea5-3dc88b9b6101,Male
loan-test,LP002360,e4aec9c7-4189-4dc2-91a1-cfbac33d850c,No
loan-test,LP002360,b5ed5351-910c-46c7-9dfa-fe9b7a012bbb,Urban
loan-test,LP002360,594d6edc-89d1-4573-93e2-4236aad82aa5,Graduate
loan-test,LP002592,20730fa8-725b-40d4-8924-a106b6c0408a,4983.0
loan-test,LP002592,b83df101-214a-49af-8661-8e516881807f,No
loan-test,LP002592,e70f171f-eaee-4514-90ce-499885fb199d,0.0
loan-test,LP002592,fec9cf2e-fa5f-401e-bb52-942adeafa358,360.0
loan-test,LP002592,8ec215d2-dd70-4839-bff6-4ac3316b34e2,1
loan-test,LP002592,c36a10a9-3b1e-4840-a677-1919e78225f4,0
loan-test,LP002592,c2cabb99-89c0-4f7d-8bcd-3a99865693e6,141.0
loan-test,LP002592,de9b874a-fc9b-4020-bea5-3dc88b9b6101,Male
loan-test,LP002592,e4aec9c7-4189-4dc2-91a1-cfbac33d850c,No
loan-test,LP002592,b5ed5351-910c-46c7-9dfa-fe9b7a012bbb,Urban
loan-test,LP002592,594d6edc-89d1-4573-93e2-4236aad82aa5,Graduate
loan-test,LP002471,20730fa8-725b-40d4-8924-a106b6c0408a,3508.0
loan-test,LP002471,b83df101-214a-49af-8661-8e516881807f,No
loan-test,LP002471,e70f171f-eaee-4514-90ce-499885fb199d,0.0
loan-test,LP002471,fec9cf2e-fa5f-401e-bb52-942adeafa358,360.0
loan-test,LP002471,8ec215d2-dd70-4839-bff6-4ac3316b34e2,1
loan-test,LP002471,c36a10a9-3b1e-4840-a677-1919e78225f4,0
loan-test,LP002471,c2cabb99-89c0-4f7d-8bcd-3a99865693e6,99.0
loan-test,LP002471,de9b874a-fc9b-4020-bea5-3dc88b9b6101,Male
loan-test,LP002471,e4aec9c7-4189-4dc2-91a1-cfbac33d850c,No
loan-test,LP002471,b5ed5351-910c-46c7-9dfa-fe9b7a012bbb,Rural
loan-test,LP002471,594d6edc-89d1-4573-93e2-4236aad82aa5,Graduate
loan-test,LP002593,20730fa8-725b-40d4-8924-a106b6c0408a,8333.0
loan-test,LP002593,b83df101-214a-49af-8661-8e516881807f,Yes
loan-test,LP002593,e70f171f-eaee-4514-90ce-499885fb199d,4000.0
loan-test,LP002593,fec9cf2e-fa5f-401e-bb52-942adeafa358,360.0
loan-test,LP002593,8ec215d2-dd70-4839-bff6-4ac3316b34e2,1
loan-test,LP002593,c36a10a9-3b1e-4840-a677-1919e78225f4,1
loan-test,LP002593,de9b874a-fc9b-4020-bea5-3dc88b9b6101,Male
loan-test,LP002593,e4aec9c7-4189-4dc2-91a1-cfbac33d850c,No
loan-test,LP002593,b5ed5351-910c-46c7-9dfa-fe9b7a012bbb,Urban
loan-test,LP002593,594d6edc-89d1-4573-93e2-4236aad82aa5,Graduate
loan-test,LP001270,20730fa8-725b-40d4-8924-a106b6c0408a,8000.0
loan-test,LP001270,b83df101-214a-49af-8661-8e516881807f,Yes
loan-test,LP001270,e70f171f-eaee-4514-90ce-499885fb199d,250.0
loan-test,LP001270,fec9cf2e-fa5f-401e-bb52-942adeafa358,360.0
loan-test,LP001270,8ec215d2-dd70-4839-bff6-4ac3316b34e2,1
loan-test,LP001270,c36a10a9-3b1e-4840-a677-1919e78225f4,3+
loan-test,LP001270,c2cabb99-89c0-4f7d-8bcd-3a99865693e6,187.0
loan-test,LP001270,de9b874a-fc9b-4020-bea5-3dc88b9b6101,Male
loan-test,LP001270,e4aec9c7-4189-4dc2-91a1-cfbac33d850c,Yes
loan-test,LP001270,b5ed5351-910c-46c7-9dfa-fe9b7a012bbb,Semiurban
loan-test,LP001270,594d6edc-89d1-4573-93e2-4236aad82aa5,Not Graduate
loan-test,LP002111,20730fa8-725b-40d4-8924-a106b6c0408a,3016.0
loan-test,LP002111,b83df101-214a-49af-8661-8e516881807f,Yes
loan-test,LP002111,e70f171f-eaee-4514-90ce-499885fb199d,1300.0
loan-test,LP002111,fec9cf2e-fa5f-401e-bb52-942adeafa358,360.0
